Exchange,Token,LotSize,Symbol,TradingSymbol,Expiry,Instrument,OptionType,StrikePrice,TickSize,
BFO,2268820,325,PBFLOPT,POLICYBZR25JAN2500PE,09-JAN-2025,OPTSTK,PE,2500,0.05,
BFO,2254447,325,PBFLOPT,POLICYBZR25JAN2450PE,09-JAN-2025,OPTSTK,PE,2450,0.05,
BFO,2250093,325,PBFLOPT,POLICYBZR25JAN2400PE,09-JAN-2025,OPTSTK,PE,2400,0.05,
BFO,2250356,325,PBFLOPT,POLICYBZR25JAN2350PE,09-JAN-2025,OPTSTK,PE,2350,0.05,
BFO,2022731,325,PBFLOPT,POLICYBZR25JAN2300PE,09-JAN-2025,OPTSTK,PE,2300,0.05,
BFO,2024286,325,PBFLOPT,POLICYBZR25JAN2250PE,09-JAN-2025,OPTSTK,PE,2250,0.05,
BFO,2030610,325,PBFLOPT,POLICYBZR25JAN2200PE,09-JAN-2025,OPTSTK,PE,2200,0.05,
BFO,2239747,325,PBFLOPT,POLICYBZR25JAN2150PE,09-JAN-2025,OPTSTK,PE,2150,0.05,
BFO,2242874,325,PBFLOPT,POLICYBZR25JAN2100PE,09-JAN-2025,OPTSTK,PE,2100,0.05,
BFO,2243292,325,PBFLOPT,POLICYBZR25JAN2050PE,09-JAN-2025,OPTSTK,PE,2050,0.05,
BFO,2245192,325,PBFLOPT,POLICYBZR25JAN2000PE,09-JAN-2025,OPTSTK,PE,2000,0.05,
BFO,2037539,325,PBFLOPT,POLICYBZR25JAN1950PE,09-JAN-2025,OPTSTK,PE,1950,0.05,
BFO,2091764,325,PBFLOPT,POLICYBZR25JAN1900PE,09-JAN-2025,OPTSTK,PE,1900,0.05,
BFO,2245187,325,PBFLOPT,POLICYBZR25JAN1850PE,09-JAN-2025,OPTSTK,PE,1850,0.05,
BFO,2246495,325,PBFLOPT,POLICYBZR25JAN1800PE,09-JAN-2025,OPTSTK,PE,1800,0.05,
BFO,2246822,325,PBFLOPT,POLICYBZR25JAN1750PE,09-JAN-2025,OPTSTK,PE,1750,0.05,
BFO,2248175,325,PBFLOPT,POLICYBZR25JAN1700PE,09-JAN-2025,OPTSTK,PE,1700,0.05,
BFO,2027125,325,PBFLOPT,POLICYBZR25JAN1650PE,09-JAN-2025,OPTSTK,PE,1650,0.05,
BFO,2294033,325,PBFLOPT,POLICYBZR25JAN2550CE,09-JAN-2025,OPTSTK,CE,2550,0.05,
BFO,2268884,325,PBFLOPT,POLICYBZR25JAN2500CE,09-JAN-2025,OPTSTK,CE,2500,0.05,
BFO,2254451,325,PBFLOPT,POLICYBZR25JAN2450CE,09-JAN-2025,OPTSTK,CE,2450,0.05,
BFO,2250123,325,PBFLOPT,POLICYBZR25JAN2400CE,09-JAN-2025,OPTSTK,CE,2400,0.05,
BFO,2250387,325,PBFLOPT,POLICYBZR25JAN2350CE,09-JAN-2025,OPTSTK,CE,2350,0.05,
BFO,2022822,325,PBFLOPT,POLICYBZR25JAN2300CE,09-JAN-2025,OPTSTK,CE,2300,0.05,
BFO,2024384,325,PBFLOPT,POLICYBZR25JAN2250CE,09-JAN-2025,OPTSTK,CE,2250,0.05,
BFO,2030731,325,PBFLOPT,POLICYBZR25JAN2200CE,09-JAN-2025,OPTSTK,CE,2200,0.05,
BFO,2239920,325,PBFLOPT,POLICYBZR25JAN2150CE,09-JAN-2025,OPTSTK,CE,2150,0.05,
BFO,2242956,325,PBFLOPT,POLICYBZR25JAN2100CE,09-JAN-2025,OPTSTK,CE,2100,0.05,
BFO,2243331,325,PBFLOPT,POLICYBZR25JAN2050CE,09-JAN-2025,OPTSTK,CE,2050,0.05,
BFO,2245247,325,PBFLOPT,POLICYBZR25JAN2000CE,09-JAN-2025,OPTSTK,CE,2000,0.05,
BFO,2037661,325,PBFLOPT,POLICYBZR25JAN1950CE,09-JAN-2025,OPTSTK,CE,1950,0.05,
BFO,2096860,325,PBFLOPT,POLICYBZR25JAN1900CE,09-JAN-2025,OPTSTK,CE,1900,0.05,
BFO,2245243,325,PBFLOPT,POLICYBZR25JAN1850CE,09-JAN-2025,OPTSTK,CE,1850,0.05,
BFO,2246533,325,PBFLOPT,POLICYBZR25JAN1800CE,09-JAN-2025,OPTSTK,CE,1800,0.05,
BFO,2246855,325,PBFLOPT,POLICYBZR25JAN1750CE,09-JAN-2025,OPTSTK,CE,1750,0.05,
BFO,2248198,325,PBFLOPT,POLICYBZR25JAN1700CE,09-JAN-2025,OPTSTK,CE,1700,0.05,
BFO,2027305,325,PBFLOPT,POLICYBZR25JAN1650CE,09-JAN-2025,OPTSTK,CE,1650,0.05,
BFO,830888,325,PBFLFUT,POLICYBZR25MARFUT,13-MAR-2025,FUTSTK,XX,0,0.05,
BFO,833586,325,PBFLFUT,POLICYBZR25FEBFUT,13-FEB-2025,FUTSTK,XX,0,0.05,
BFO,2035076,325,PBFLFUT,POLICYBZR25JANFUT,09-JAN-2025,FUTSTK,XX,0,0.05,
BFO,843600,325,PBFLOPT,POLICYBZR25FEB2550PE,13-FEB-2025,OPTSTK,PE,2550,0.05,
BFO,833057,325,PBFLOPT,POLICYBZR25FEB2500PE,13-FEB-2025,OPTSTK,PE,2500,0.05,
BFO,833795,325,PBFLOPT,POLICYBZR25FEB2450PE,13-FEB-2025,OPTSTK,PE,2450,0.05,
BFO,835284,325,PBFLOPT,POLICYBZR25FEB2400PE,13-FEB-2025,OPTSTK,PE,2400,0.05,
BFO,831008,325,PBFLOPT,POLICYBZR25FEB2350PE,13-FEB-2025,OPTSTK,PE,2350,0.05,
BFO,832534,325,PBFLOPT,POLICYBZR25FEB2300PE,13-FEB-2025,OPTSTK,PE,2300,0.05,
BFO,833203,325,PBFLOPT,POLICYBZR25FEB2250PE,13-FEB-2025,OPTSTK,PE,2250,0.05,
BFO,834719,325,PBFLOPT,POLICYBZR25FEB2200PE,13-FEB-2025,OPTSTK,PE,2200,0.05,
BFO,835412,325,PBFLOPT,POLICYBZR25FEB2150PE,13-FEB-2025,OPTSTK,PE,2150,0.05,
BFO,832006,325,PBFLOPT,POLICYBZR25FEB2100PE,13-FEB-2025,OPTSTK,PE,2100,0.05,
BFO,832645,325,PBFLOPT,POLICYBZR25FEB2050PE,13-FEB-2025,OPTSTK,PE,2050,0.05,
BFO,834183,325,PBFLOPT,POLICYBZR25FEB2000PE,13-FEB-2025,OPTSTK,PE,2000,0.05,
BFO,827001,325,PBFLOPT,POLICYBZR25FEB1950PE,13-FEB-2025,OPTSTK,PE,1950,0.05,
BFO,828459,325,PBFLOPT,POLICYBZR25FEB1900PE,13-FEB-2025,OPTSTK,PE,1900,0.05,
BFO,829179,325,PBFLOPT,POLICYBZR25FEB1850PE,13-FEB-2025,OPTSTK,PE,1850,0.05,
BFO,831150,325,PBFLOPT,POLICYBZR25FEB1800PE,13-FEB-2025,OPTSTK,PE,1800,0.05,
BFO,836327,325,PBFLOPT,POLICYBZR25FEB1750PE,13-FEB-2025,OPTSTK,PE,1750,0.05,
BFO,840211,325,PBFLOPT,POLICYBZR25FEB1700PE,13-FEB-2025,OPTSTK,PE,1700,0.05,
BFO,2097607,325,PBFLOPT,POLICYBZR25FEB1650PE,13-FEB-2025,OPTSTK,PE,1650,0.05,
BFO,843533,325,PBFLOPT,POLICYBZR25FEB2550CE,13-FEB-2025,OPTSTK,CE,2550,0.05,
BFO,831041,325,PBFLOPT,POLICYBZR25FEB2500CE,13-FEB-2025,OPTSTK,CE,2500,0.05,
BFO,831778,325,PBFLOPT,POLICYBZR25FEB2450CE,13-FEB-2025,OPTSTK,CE,2450,0.05,
BFO,833236,325,PBFLOPT,POLICYBZR25FEB2400CE,13-FEB-2025,OPTSTK,CE,2400,0.05,
BFO,828504,325,PBFLOPT,POLICYBZR25FEB2350CE,13-FEB-2025,OPTSTK,CE,2350,0.05,
BFO,830490,325,PBFLOPT,POLICYBZR25FEB2300CE,13-FEB-2025,OPTSTK,CE,2300,0.05,
BFO,831182,325,PBFLOPT,POLICYBZR25FEB2250CE,13-FEB-2025,OPTSTK,CE,2250,0.05,
BFO,832668,325,PBFLOPT,POLICYBZR25FEB2200CE,13-FEB-2025,OPTSTK,CE,2200,0.05,
BFO,827925,325,PBFLOPT,POLICYBZR25FEB2150CE,13-FEB-2025,OPTSTK,CE,2150,0.05,
BFO,829455,325,PBFLOPT,POLICYBZR25FEB2100CE,13-FEB-2025,OPTSTK,CE,2100,0.05,
BFO,830600,325,PBFLOPT,POLICYBZR25FEB2050CE,13-FEB-2025,OPTSTK,CE,2050,0.05,
BFO,832151,325,PBFLOPT,POLICYBZR25FEB2000CE,13-FEB-2025,OPTSTK,CE,2000,0.05,
BFO,834329,325,PBFLOPT,POLICYBZR25FEB1950CE,13-FEB-2025,OPTSTK,CE,1950,0.05,
BFO,826449,325,PBFLOPT,POLICYBZR25FEB1900CE,13-FEB-2025,OPTSTK,CE,1900,0.05,
BFO,827132,325,PBFLOPT,POLICYBZR25FEB1850CE,13-FEB-2025,OPTSTK,CE,1850,0.05,
BFO,833020,325,PBFLOPT,POLICYBZR25FEB1800CE,13-FEB-2025,OPTSTK,CE,1800,0.05,
BFO,836101,325,PBFLOPT,POLICYBZR25FEB1750CE,13-FEB-2025,OPTSTK,CE,1750,0.05,
BFO,840281,325,PBFLOPT,POLICYBZR25FEB1700CE,13-FEB-2025,OPTSTK,CE,1700,0.05,
BFO,2097616,325,PBFLOPT,POLICYBZR25FEB1650CE,13-FEB-2025,OPTSTK,CE,1650,0.05,
BFO,836767,15,PAGEOPT,PAGEIND25MAR52500PE,13-MAR-2025,OPTSTK,PE,52500,0.05,
BFO,836352,15,PAGEOPT,PAGEIND25MAR52000PE,13-MAR-2025,OPTSTK,PE,52000,0.05,
BFO,836078,15,PAGEOPT,PAGEIND25MAR51500PE,13-MAR-2025,OPTSTK,PE,51500,0.05,
BFO,829437,15,PAGEOPT,PAGEIND25MAR51000PE,13-MAR-2025,OPTSTK,PE,51000,0.05,
BFO,832474,15,PAGEOPT,PAGEIND25MAR50500PE,13-MAR-2025,OPTSTK,PE,50500,0.05,
BFO,833527,15,PAGEOPT,PAGEIND25MAR50000PE,13-MAR-2025,OPTSTK,PE,50000,0.05,
BFO,834317,15,PAGEOPT,PAGEIND25MAR49500PE,13-MAR-2025,OPTSTK,PE,49500,0.05,
BFO,835353,15,PAGEOPT,PAGEIND25MAR49000PE,13-MAR-2025,OPTSTK,PE,49000,0.05,
BFO,833986,15,PAGEOPT,PAGEIND25MAR48500PE,13-MAR-2025,OPTSTK,PE,48500,0.05,
BFO,830115,15,PAGEOPT,PAGEIND25MAR48000PE,13-MAR-2025,OPTSTK,PE,48000,0.05,
BFO,828191,15,PAGEOPT,PAGEIND25MAR47500PE,13-MAR-2025,OPTSTK,PE,47500,0.05,
BFO,829305,15,PAGEOPT,PAGEIND25MAR47000PE,13-MAR-2025,OPTSTK,PE,47000,0.05,
BFO,832354,15,PAGEOPT,PAGEIND25MAR46500PE,13-MAR-2025,OPTSTK,PE,46500,0.05,
BFO,833385,15,PAGEOPT,PAGEIND25MAR46000PE,13-MAR-2025,OPTSTK,PE,46000,0.05,
BFO,826608,15,PAGEOPT,PAGEIND25MAR45500PE,13-MAR-2025,OPTSTK,PE,45500,0.05,
BFO,827633,15,PAGEOPT,PAGEIND25MAR45000PE,13-MAR-2025,OPTSTK,PE,45000,0.05,
BFO,830688,15,PAGEOPT,PAGEIND25MAR44500PE,13-MAR-2025,OPTSTK,PE,44500,0.05,
BFO,831805,15,PAGEOPT,PAGEIND25MAR44000PE,13-MAR-2025,OPTSTK,PE,44000,0.05,
BFO,841566,15,PAGEOPT,PAGEIND25MAR43500PE,13-MAR-2025,OPTSTK,PE,43500,0.05,
BFO,836594,15,PAGEOPT,PAGEIND25MAR52500CE,13-MAR-2025,OPTSTK,CE,52500,0.05,
BFO,836086,15,PAGEOPT,PAGEIND25MAR52000CE,13-MAR-2025,OPTSTK,CE,52000,0.05,
BFO,836326,15,PAGEOPT,PAGEIND25MAR51500CE,13-MAR-2025,OPTSTK,CE,51500,0.05,
BFO,827524,15,PAGEOPT,PAGEIND25MAR51000CE,13-MAR-2025,OPTSTK,CE,51000,0.05,
BFO,830570,15,PAGEOPT,PAGEIND25MAR50500CE,13-MAR-2025,OPTSTK,CE,50500,0.05,
BFO,831665,15,PAGEOPT,PAGEIND25MAR50000CE,13-MAR-2025,OPTSTK,CE,50000,0.05,
BFO,827952,15,PAGEOPT,PAGEIND25MAR49500CE,13-MAR-2025,OPTSTK,CE,49500,0.05,
BFO,833458,15,PAGEOPT,PAGEIND25MAR49000CE,13-MAR-2025,OPTSTK,CE,49000,0.05,
BFO,832115,15,PAGEOPT,PAGEIND25MAR48500CE,13-MAR-2025,OPTSTK,CE,48500,0.05,
BFO,833123,15,PAGEOPT,PAGEIND25MAR48000CE,13-MAR-2025,OPTSTK,CE,48000,0.05,
BFO,826329,15,PAGEOPT,PAGEIND25MAR47500CE,13-MAR-2025,OPTSTK,CE,47500,0.05,
BFO,827400,15,PAGEOPT,PAGEIND25MAR47000CE,13-MAR-2025,OPTSTK,CE,47000,0.05,
BFO,830450,15,PAGEOPT,PAGEIND25MAR46500CE,13-MAR-2025,OPTSTK,CE,46500,0.05,
BFO,831535,15,PAGEOPT,PAGEIND25MAR46000CE,13-MAR-2025,OPTSTK,CE,46000,0.05,
BFO,834106,15,PAGEOPT,PAGEIND25MAR45500CE,13-MAR-2025,OPTSTK,CE,45500,0.05,
BFO,835132,15,PAGEOPT,PAGEIND25MAR45000CE,13-MAR-2025,OPTSTK,CE,45000,0.05,
BFO,828317,15,PAGEOPT,PAGEIND25MAR44500CE,13-MAR-2025,OPTSTK,CE,44500,0.05,
BFO,829422,15,PAGEOPT,PAGEIND25MAR44000CE,13-MAR-2025,OPTSTK,CE,44000,0.05,
BFO,840633,15,PAGEOPT,PAGEIND25MAR43500CE,13-MAR-2025,OPTSTK,CE,43500,0.05,
BFO,836789,15,PAGEOPT,PAGEIND25JAN52500PE,09-JAN-2025,OPTSTK,PE,52500,0.05,
BFO,836392,15,PAGEOPT,PAGEIND25JAN52000PE,09-JAN-2025,OPTSTK,PE,52000,0.05,
BFO,1167063,15,PAGEOPT,PAGEIND25JAN51500PE,09-JAN-2025,OPTSTK,PE,51500,0.05,
BFO,1167118,15,PAGEOPT,PAGEIND25JAN51000PE,09-JAN-2025,OPTSTK,PE,51000,0.05,
BFO,1167014,15,PAGEOPT,PAGEIND25JAN50500PE,09-JAN-2025,OPTSTK,PE,50500,0.05,
BFO,1160156,15,PAGEOPT,PAGEIND25JAN50000PE,09-JAN-2025,OPTSTK,PE,50000,0.05,
BFO,1160168,15,PAGEOPT,PAGEIND25JAN49500PE,09-JAN-2025,OPTSTK,PE,49500,0.05,
BFO,1159611,15,PAGEOPT,PAGEIND25JAN49000PE,09-JAN-2025,OPTSTK,PE,49000,0.05,
BFO,1159621,15,PAGEOPT,PAGEIND25JAN48500PE,09-JAN-2025,OPTSTK,PE,48500,0.05,
BFO,1159502,15,PAGEOPT,PAGEIND25JAN48000PE,09-JAN-2025,OPTSTK,PE,48000,0.05,
BFO,1157462,15,PAGEOPT,PAGEIND25JAN47500PE,09-JAN-2025,OPTSTK,PE,47500,0.05,
BFO,1158244,15,PAGEOPT,PAGEIND25JAN47000PE,09-JAN-2025,OPTSTK,PE,47000,0.05,
BFO,1153264,15,PAGEOPT,PAGEIND25JAN46500PE,09-JAN-2025,OPTSTK,PE,46500,0.05,
BFO,1154587,15,PAGEOPT,PAGEIND25JAN46000PE,09-JAN-2025,OPTSTK,PE,46000,0.05,
BFO,1156340,15,PAGEOPT,PAGEIND25JAN45500PE,09-JAN-2025,OPTSTK,PE,45500,0.05,
BFO,1157060,15,PAGEOPT,PAGEIND25JAN45000PE,09-JAN-2025,OPTSTK,PE,45000,0.05,
BFO,1151542,15,PAGEOPT,PAGEIND25JAN44500PE,09-JAN-2025,OPTSTK,PE,44500,0.05,
BFO,1152699,15,PAGEOPT,PAGEIND25JAN44000PE,09-JAN-2025,OPTSTK,PE,44000,0.05,
BFO,1158657,15,PAGEOPT,PAGEIND25JAN43500PE,09-JAN-2025,OPTSTK,PE,43500,0.05,
BFO,1155920,15,PAGEOPT,PAGEIND25JAN43000PE,09-JAN-2025,OPTSTK,PE,43000,0.05,
BFO,1155033,15,PAGEOPT,PAGEIND25JAN42500PE,09-JAN-2025,OPTSTK,PE,42500,0.05,
BFO,1155722,15,PAGEOPT,PAGEIND25JAN42000PE,09-JAN-2025,OPTSTK,PE,42000,0.05,
BFO,1157498,15,PAGEOPT,PAGEIND25JAN41500PE,09-JAN-2025,OPTSTK,PE,41500,0.05,
BFO,1158292,15,PAGEOPT,PAGEIND25JAN41000PE,09-JAN-2025,OPTSTK,PE,41000,0.05,
BFO,1153320,15,PAGEOPT,PAGEIND25JAN40500PE,09-JAN-2025,OPTSTK,PE,40500,0.05,
BFO,1163289,15,PAGEOPT,PAGEIND25JAN40000PE,09-JAN-2025,OPTSTK,PE,40000,0.05,
BFO,1163320,15,PAGEOPT,PAGEIND25JAN39500PE,09-JAN-2025,OPTSTK,PE,39500,0.05,
BFO,1165343,15,PAGEOPT,PAGEIND25JAN39000PE,09-JAN-2025,OPTSTK,PE,39000,0.05,
BFO,836620,15,PAGEOPT,PAGEIND25JAN52500CE,09-JAN-2025,OPTSTK,CE,52500,0.05,
BFO,836125,15,PAGEOPT,PAGEIND25JAN52000CE,09-JAN-2025,OPTSTK,CE,52000,0.05,
BFO,1167161,15,PAGEOPT,PAGEIND25JAN51500CE,09-JAN-2025,OPTSTK,CE,51500,0.05,
BFO,1167019,15,PAGEOPT,PAGEIND25JAN51000CE,09-JAN-2025,OPTSTK,CE,51000,0.05,
BFO,1167112,15,PAGEOPT,PAGEIND25JAN50500CE,09-JAN-2025,OPTSTK,CE,50500,0.05,
BFO,1160284,15,PAGEOPT,PAGEIND25JAN50000CE,09-JAN-2025,OPTSTK,CE,50000,0.05,
BFO,1160186,15,PAGEOPT,PAGEIND25JAN49500CE,09-JAN-2025,OPTSTK,CE,49500,0.05,
BFO,1159397,15,PAGEOPT,PAGEIND25JAN49000CE,09-JAN-2025,OPTSTK,CE,49000,0.05,
BFO,1159406,15,PAGEOPT,PAGEIND25JAN48500CE,09-JAN-2025,OPTSTK,CE,48500,0.05,
BFO,1159521,15,PAGEOPT,PAGEIND25JAN48000CE,09-JAN-2025,OPTSTK,CE,48000,0.05,
BFO,1156133,15,PAGEOPT,PAGEIND25JAN47500CE,09-JAN-2025,OPTSTK,CE,47500,0.05,
BFO,1156886,15,PAGEOPT,PAGEIND25JAN47000CE,09-JAN-2025,OPTSTK,CE,47000,0.05,
BFO,1158691,15,PAGEOPT,PAGEIND25JAN46500CE,09-JAN-2025,OPTSTK,CE,46500,0.05,
BFO,1152402,15,PAGEOPT,PAGEIND25JAN46000CE,09-JAN-2025,OPTSTK,CE,46000,0.05,
BFO,1155057,15,PAGEOPT,PAGEIND25JAN45500CE,09-JAN-2025,OPTSTK,CE,45500,0.05,
BFO,1155752,15,PAGEOPT,PAGEIND25JAN45000CE,09-JAN-2025,OPTSTK,CE,45000,0.05,
BFO,1154843,15,PAGEOPT,PAGEIND25JAN44500CE,09-JAN-2025,OPTSTK,CE,44500,0.05,
BFO,1158325,15,PAGEOPT,PAGEIND25JAN44000CE,09-JAN-2025,OPTSTK,CE,44000,0.05,
BFO,1157302,15,PAGEOPT,PAGEIND25JAN43500CE,09-JAN-2025,OPTSTK,CE,43500,0.05,
BFO,1158104,15,PAGEOPT,PAGEIND25JAN43000CE,09-JAN-2025,OPTSTK,CE,43000,0.05,
BFO,1153048,15,PAGEOPT,PAGEIND25JAN42500CE,09-JAN-2025,OPTSTK,CE,42500,0.05,
BFO,1154281,15,PAGEOPT,PAGEIND25JAN42000CE,09-JAN-2025,OPTSTK,CE,42000,0.05,
BFO,1156189,15,PAGEOPT,PAGEIND25JAN41500CE,09-JAN-2025,OPTSTK,CE,41500,0.05,
BFO,1156925,15,PAGEOPT,PAGEIND25JAN41000CE,09-JAN-2025,OPTSTK,CE,41000,0.05,
BFO,1158725,15,PAGEOPT,PAGEIND25JAN40500CE,09-JAN-2025,OPTSTK,CE,40500,0.05,
BFO,1163452,15,PAGEOPT,PAGEIND25JAN40000CE,09-JAN-2025,OPTSTK,CE,40000,0.05,
BFO,1163478,15,PAGEOPT,PAGEIND25JAN39500CE,09-JAN-2025,OPTSTK,CE,39500,0.05,
BFO,1165139,15,PAGEOPT,PAGEIND25JAN39000CE,09-JAN-2025,OPTSTK,CE,39000,0.05,
BFO,834624,15,PAGEFUT,PAGEIND25MARFUT,13-MAR-2025,FUTSTK,XX,0,0.05,
BFO,1169680,15,PAGEFUT,PAGEIND25FEBFUT,13-FEB-2025,FUTSTK,XX,0,0.05,
BFO,1158275,15,PAGEFUT,PAGEIND25JANFUT,09-JAN-2025,FUTSTK,XX,0,0.05,
BFO,836853,15,PAGEOPT,PAGEIND25FEB52500PE,13-FEB-2025,OPTSTK,PE,52500,0.05,
BFO,835967,15,PAGEOPT,PAGEIND25FEB52000PE,13-FEB-2025,OPTSTK,PE,52000,0.05,
BFO,836207,15,PAGEOPT,PAGEIND25FEB51500PE,13-FEB-2025,OPTSTK,PE,51500,0.05,
BFO,830865,15,PAGEOPT,PAGEIND25FEB51000PE,13-FEB-2025,OPTSTK,PE,51000,0.05,
BFO,825870,15,PAGEOPT,PAGEIND25FEB50500PE,13-FEB-2025,OPTSTK,PE,50500,0.05,
BFO,825901,15,PAGEOPT,PAGEIND25FEB50000PE,13-FEB-2025,OPTSTK,PE,50000,0.05,
BFO,824504,15,PAGEOPT,PAGEIND25FEB49500PE,13-FEB-2025,OPTSTK,PE,49500,0.05,
BFO,1169073,15,PAGEOPT,PAGEIND25FEB49000PE,13-FEB-2025,OPTSTK,PE,49000,0.05,
BFO,1170932,15,PAGEOPT,PAGEIND25FEB48500PE,13-FEB-2025,OPTSTK,PE,48500,0.05,
BFO,1171726,15,PAGEOPT,PAGEIND25FEB48000PE,13-FEB-2025,OPTSTK,PE,48000,0.05,
BFO,1170696,15,PAGEOPT,PAGEIND25FEB47500PE,13-FEB-2025,OPTSTK,PE,47500,0.05,
BFO,1171469,15,PAGEOPT,PAGEIND25FEB47000PE,13-FEB-2025,OPTSTK,PE,47000,0.05,
BFO,1173468,15,PAGEOPT,PAGEIND25FEB46500PE,13-FEB-2025,OPTSTK,PE,46500,0.05,
BFO,1174263,15,PAGEOPT,PAGEIND25FEB46000PE,13-FEB-2025,OPTSTK,PE,46000,0.05,
BFO,1169465,15,PAGEOPT,PAGEIND25FEB45500PE,13-FEB-2025,OPTSTK,PE,45500,0.05,
BFO,1170233,15,PAGEOPT,PAGEIND25FEB45000PE,13-FEB-2025,OPTSTK,PE,45000,0.05,
BFO,1172219,15,PAGEOPT,PAGEIND25FEB44500PE,13-FEB-2025,OPTSTK,PE,44500,0.05,
BFO,1173038,15,PAGEOPT,PAGEIND25FEB44000PE,13-FEB-2025,OPTSTK,PE,44000,0.05,
BFO,1174986,15,PAGEOPT,PAGEIND25FEB43500PE,13-FEB-2025,OPTSTK,PE,43500,0.05,
BFO,1169108,15,PAGEOPT,PAGEIND25FEB43000PE,13-FEB-2025,OPTSTK,PE,43000,0.05,
BFO,1174739,15,PAGEOPT,PAGEIND25FEB42500PE,13-FEB-2025,OPTSTK,PE,42500,0.05,
BFO,1168865,15,PAGEOPT,PAGEIND25FEB42000PE,13-FEB-2025,OPTSTK,PE,42000,0.05,
BFO,820807,15,PAGEOPT,PAGEIND25FEB41500PE,13-FEB-2025,OPTSTK,PE,41500,0.05,
BFO,821003,15,PAGEOPT,PAGEIND25FEB41000PE,13-FEB-2025,OPTSTK,PE,41000,0.05,
BFO,820617,15,PAGEOPT,PAGEIND25FEB40500PE,13-FEB-2025,OPTSTK,PE,40500,0.05,
BFO,836685,15,PAGEOPT,PAGEIND25FEB52500CE,13-FEB-2025,OPTSTK,CE,52500,0.05,
BFO,836220,15,PAGEOPT,PAGEIND25FEB52000CE,13-FEB-2025,OPTSTK,CE,52000,0.05,
BFO,835945,15,PAGEOPT,PAGEIND25FEB51500CE,13-FEB-2025,OPTSTK,CE,51500,0.05,
BFO,828509,15,PAGEOPT,PAGEIND25FEB51000CE,13-FEB-2025,OPTSTK,CE,51000,0.05,
BFO,825926,15,PAGEOPT,PAGEIND25FEB50500CE,13-FEB-2025,OPTSTK,CE,50500,0.05,
BFO,825852,15,PAGEOPT,PAGEIND25FEB50000CE,13-FEB-2025,OPTSTK,CE,50000,0.05,
BFO,824378,15,PAGEOPT,PAGEIND25FEB49500CE,13-FEB-2025,OPTSTK,CE,49500,0.05,
BFO,1174308,15,PAGEOPT,PAGEIND25FEB49000CE,13-FEB-2025,OPTSTK,CE,49000,0.05,
BFO,1173274,15,PAGEOPT,PAGEIND25FEB48500CE,13-FEB-2025,OPTSTK,CE,48500,0.05,
BFO,1174066,15,PAGEOPT,PAGEIND25FEB48000CE,13-FEB-2025,OPTSTK,CE,48000,0.05,
BFO,1169295,15,PAGEOPT,PAGEIND25FEB47500CE,13-FEB-2025,OPTSTK,CE,47500,0.05,
BFO,1170032,15,PAGEOPT,PAGEIND25FEB47000CE,13-FEB-2025,OPTSTK,CE,47000,0.05,
BFO,1172013,15,PAGEOPT,PAGEIND25FEB46500CE,13-FEB-2025,OPTSTK,CE,46500,0.05,
BFO,1172837,15,PAGEOPT,PAGEIND25FEB46000CE,13-FEB-2025,OPTSTK,CE,46000,0.05,
BFO,1174788,15,PAGEOPT,PAGEIND25FEB45500CE,13-FEB-2025,OPTSTK,CE,45500,0.05,
BFO,1168919,15,PAGEOPT,PAGEIND25FEB45000CE,13-FEB-2025,OPTSTK,CE,45000,0.05,
BFO,1170775,15,PAGEOPT,PAGEIND25FEB44500CE,13-FEB-2025,OPTSTK,CE,44500,0.05,
BFO,1171569,15,PAGEOPT,PAGEIND25FEB44000CE,13-FEB-2025,OPTSTK,CE,44000,0.05,
BFO,1170508,15,PAGEOPT,PAGEIND25FEB43500CE,13-FEB-2025,OPTSTK,CE,43500,0.05,
BFO,1171334,15,PAGEOPT,PAGEIND25FEB43000CE,13-FEB-2025,OPTSTK,CE,43000,0.05,
BFO,1173319,15,PAGEOPT,PAGEIND25FEB42500CE,13-FEB-2025,OPTSTK,CE,42500,0.05,
BFO,1174107,15,PAGEOPT,PAGEIND25FEB42000CE,13-FEB-2025,OPTSTK,CE,42000,0.05,
BFO,820423,15,PAGEOPT,PAGEIND25FEB41500CE,13-FEB-2025,OPTSTK,CE,41500,0.05,
BFO,820640,15,PAGEOPT,PAGEIND25FEB41000CE,13-FEB-2025,OPTSTK,CE,41000,0.05,
BFO,820974,15,PAGEOPT,PAGEIND25FEB40500CE,13-FEB-2025,OPTSTK,CE,40500,0.05,
BFO,832260,1925,ONGCOPT,ONGC25MAR290PE,13-MAR-2025,OPTSTK,PE,290,0.05,
BFO,846106,1925,ONGCOPT,ONGC25MAR287.5PE,13-MAR-2025,OPTSTK,PE,287.5,0.05,
BFO,834566,1925,ONGCOPT,ONGC25MAR285PE,13-MAR-2025,OPTSTK,PE,285,0.05,
BFO,846096,1925,ONGCOPT,ONGC25MAR282.5PE,13-MAR-2025,OPTSTK,PE,282.5,0.05,
BFO,834333,1925,ONGCOPT,ONGC25MAR280PE,13-MAR-2025,OPTSTK,PE,280,0.05,
BFO,845021,1925,ONGCOPT,ONGC25MAR277.5PE,13-MAR-2025,OPTSTK,PE,277.5,0.05,
BFO,827261,1925,ONGCOPT,ONGC25MAR275PE,13-MAR-2025,OPTSTK,PE,275,0.05,
BFO,844973,1925,ONGCOPT,ONGC25MAR272.5PE,13-MAR-2025,OPTSTK,PE,272.5,0.05,
